id,gen_id,processing_time,stream_name,feature_area_sqm,station_number,most_recent_year,mean,min,max,drainage_area_gross,latitude,longitude
generated_dem.AQEAAAC7Mnr-LBldwOKiFieXkUhA,1178,0.9603834510198794,Thompson Creek,7757703.270597856,08NH085,1982,0.09337499970570208,0.02800000086426735,0.6899999976158142,8.289999961853027,49.13861083984375,-116.3927764892578
generated_dem.AQEAAACDdKn43CldwATBfrBVkkhA,1179,1.4779723180108704,Summit Creek,297245132.61132467,08NH100,1950,8.345000028610231,0.8270000219345093,69.09999847412111,293.0,49.14305877685547,-116.65416717529295
generated_dem.AQEAAACpztrVujpdwMHJ75o72UhA,1180,0.6176828120369464,Krao Creek,36928697.69911168,08NH101,1992,3.10600004196167,0.2800000011920929,18.0,87.30000305175781,49.69694137573242,-116.91777801513672
generated_dem.AQEAAAC588zkXildwP0ogOgdoUhA,1181,1.9795295940130018,,157406.1561155477,08NH107,1955,531.7949829101561,531.0289916992189,532.302978515625,nan,49.25860977172852,-116.64611053466795
generated_dem.AQEAAAD0S2miNDVdwAUny96M4khA,1182,0.47352275904268026,Indian Creek,3984070.951811984,08NH109,1952,0.059000000357627876,0.019999999552965164,0.27799999713897705,3.890000104904175,49.76971817016602,-116.83139038085938
generated_dem.AQEAAABPDLyf4jtdwKX4SczrJklA,1183,9.799155094020534,Duncan River,2131466642.2020164,08NH110,1966,1.5632307758698096,0.8600000143051147,4.255000114440918,nan,50.30416870117188,-116.93888854980469
generated_dem.AQEAAAABqTFHTfVcwNPBIAcqpUhA,1184,0.6668627960025333,Glencairn Creek,5944704.620062885,08NH111,1951,0.8145000040531158,0.4239999949932098,2.344000101089477,nan,49.29027938842773,-115.83332824707031
generated_dem.AQEAAADC516S8BtdwBoMUklNjUhA,1185,0.7223862190148793,Sullivan Creek,6350249.786637706,08NH115,2019,0.06185454550114545,0.016000000759959214,0.5490000247955322,6.21999979019165,49.104270935058594,-116.43675231933594
generated_dem.AQEAAAB6_gDggi1dwHBkn3kZq0hA,1186,0.5985081979888491,Twin Bays Creek,13260009.301302373,08NH117,1998,0.10599999874830246,0.008000000379979609,0.7070000171661377,12.699999809265135,49.33694076538086,-116.71111297607422
generated_dem.AQEAAAAXO9WyGT1dwPxYY_7BHUlA,1187,16.291394900996238,Duncan River,4068870409.5505342,08NH118,2019,144.7245873496646,51.4000015258789,509.0,4080.0,50.23286056518555,-116.95519256591795
generated_dem.AQEAAADPABllFkNdwDVnlmeSUUlA,1188,4.904118439997546,Duncan River,1315112601.1320698,08NH119,2019,55.521301742583994,6.480000019073486,330.0,1310.0,50.63750076293945,-117.04802703857422
generated_dem.AQEAAACp1ZS6PfxcwCAs-18CtkhA,1189,1.2261753720231354,Moyie River,239911764.40675947,08NH120,2018,4.76703702961957,0.10000000149011612,54.9000015258789,239.0,49.42214965820313,-115.94129180908205
generated_dem.AQEAAABmKxZc3z9dwGfYG8E1IklA,1190,0.8518093369784765,Meadow Creek,72685491.29147705,08NH124,1972,7.085333331425985,0.0,374.0,62.70000076293945,50.26721954345703,-116.99749755859376
generated_dem.AQEAAAApf5kd-T9dwJx4S5UPIUlA,1191,0.7158011320279911,John Creek,35048321.63250275,08NH125,1972,9.879133359591169,0.0,758.0,34.700000762939446,50.2588882446289,-116.9991683959961
generated_dem.AQEAAABpE3GEtjxdwBYbu5ADIElA,1192,0.5595160939847119,,192819.96128886237,08NH126,2019,101.15,2.990000009536743,229.0,nan,50.25138854980469,-116.94750213623048
generated_dem.AQEAAABtUKpm3jxdwIdHYWVUIElA,1193,0.5484713229816407,,22035.966476253172,08NH127,2019,564.1409618671123,547.156982421875,576.5889892578125,nan,50.255409240722656,-116.94856262207031
generated_dem.AQEAAAA4WO672D9dwESdEkCMIElA,1194,1.9662725609960034,,31901511.43507644,08NH128,1972,9.796000003814695,0.0,538.0,nan,50.25416946411133,-116.99749755859376
generated_dem.AQEAAADCYUEYOjJdwP97Jc11CklA,1195,2.1400109590031207,Fry Creek,584597062.5806586,08NH130,2016,18.634155432383217,2.5699999332427983,146.0,585.0,50.08200073242188,-116.78485870361328
generated_dem.AQEAAACdTSbyzSRdwCZyoAtTFElA,1196,0.9430598199833184,Carney Creek,118000643.2386869,08NH131,2003,4.521666661898295,0.3400000035762787,45.79999923706055,119.0,50.15832901000977,-116.57527923583984
generated_dem.AQEAAABEDMzuz0ddwKcDCAiu70hA,1197,1.5522401669877581,Keen Creek,93392231.82491775,08NH132,2019,3.1536800193786623,0.4210000038146973,27.20000076293945,92.3000030517578,49.87255096435547,-117.12197875976562
generated_dem.AQEAAAAf6sqp9WJdwGjL0LAMUUlA,1198,0.8096913790213875,Humphries Creek,7830000.282340386,08NH138,2019,0.382296292870133,0.08799999952316284,1.2400000095367432,8.84000015258789,50.63360977172852,-117.5447235107422
generated_dem.AQEAAABqg7gXfVZdwNZnGIjv_khA,1199,1.5913128089741804,Carpenter Creek,205686762.46167096,08NJ003,1929,5.449999809265137,1.1599999666213991,25.0,168.0,49.99166870117188,-117.35138702392578
generated_dem.AQEAAADRA8471k5dwMsl9Wgh_UhA,1200,1.0238578760181554,,5540.4675647308495,08NJ004,1916,2.409999966621399,0.453000009059906,36.20000076293945,50.0,49.97777938842773,-117.23194122314452
generated_dem.AQEAAACbxFha8VFdwBjIXct-90hA,1201,0.9560087540303357,Silverton Creek,74071736.13599233,08NJ006,1915,1.5900000333786009,0.4189999997615814,5.829999923706055,97.5999984741211,49.93333053588867,-117.28028106689452
generated_dem.AQEAAAARNNOuA1ddwEUpf8nW9EhA,1202,1.4225603509694338,Vevey Creek,7890542.306423645,08NJ012,1917,0.0430000014603138,0.008000000379979609,0.22100000083446505,6.21999979019165,49.91167068481445,-117.35694122314452
generated_dem.AQEAAADyz1hwKWRdwMrMi2feukhA,1203,17.749916547967587,Slocan River,3332085556.707916,08NJ013,2019,84.98445432234294,21.299999237060547,605.0,3330.0,49.46007919311523,-117.5647964477539
generated_dem.AQEAAABUvyuyWF5dwPQPdhiA4khA,1204,7.2386341509991325,,1831265341.5290768,08NJ014,1968,53.91428593226841,15.399999618530273,267.0,1660.0,49.76889038085938,-117.47306060791016
generated_dem.AQEAAABo7QKakkBdwEoi0KCu0UhA,1205,0.6694731279858388,,211989.1761382752,08NJ019,1999,0.5161666770776113,0.07900000363588333,4.0,15.0,49.636390686035156,-117.0041732788086
generated_dem.AQEAAADwPQ0siE9dwHKjDzCPy0hA,1206,1.0105577450012788,Duhamel Creek,55170272.75079705,08NJ026,2019,1.3843448264845486,0.20999999344348907,10.899999618530273,52.9000015258789,49.590309143066406,-117.24234771728516
generated_dem.AQEAAAACjakmjkNdwAXUYaapz0hA,1207,0.7184898450504988,Redfish Creek,25322256.308351874,08NJ061,2019,0.8390408133973881,0.090999998152256,8.489999771118164,27.20000076293945,49.6225700378418,-117.05574035644531
generated_dem.AQEAAABg0r_0m1VdwNI6JmI8v0hA,1208,0.714442471973598,,5595.3948006929395,08NJ090,1938,13.078999837239586,12.060999870300293,15.739999771118164,nan,49.49388885498047,-117.3375015258789
generated_dem.AQEAAAB-Xlu541BdwJB4fPLluUhA,1209,1.078226059966255,Selous Creek,15511192.836162407,08NJ098,1975,0.3902499973773956,0.023000000044703484,3.880000114440918,14.5,49.45222091674805,-117.2638931274414
generated_dem.AQEAAACewzOj6mNdwA-MW4M5uEhA,1210,0.9232262809528038,Goose Creek,85451950.80883232,08NJ112,1981,1.5497999787330627,0.1080000028014183,10.300000190734863,83.69999694824219,49.43888854980469,-117.56111145019531
generated_dem.AQEAAAA9LJzwp1BdwGst0ft0wEhA,1211,0.6202796560246497,Fell Creek,5041333.89016003,08NJ129,1995,0.06348275855697434,0.0040000001899898035,0.4230000078678131,4.400000095367432,49.50333023071289,-117.2602767944336
generated_dem.AQEAAABLax1muVBdwO1wnF08wEhA,1212,0.8597461059689522,Anderson Creek,8489988.279047845,08NJ130,1985,0.2507460320161449,0.0,1.2799999713897705,9.06999969482422,49.50194931030274,-117.2612762451172
generated_dem.AQEAAABeMulKH15dwHJtRe6r4khA,1213,9.281098473002203,Springer Creek,51504736.29340562,08NJ137,1962,1.087666680415471,0.5180000066757202,2.6519999504089355,nan,49.77027893066406,-117.47083282470705
generated_dem.AQEAAADzEz7DilxdwDKna_A12UhA,1214,1.7301614310126752,Lemon Creek,180239905.3346484,08NJ160,2019,4.271807699249342,0.4420000016689301,44.599998474121094,181.0,49.697120666503906,-117.44596862792969
generated_dem.AQEAAABkNfgjLmFdwB3FnBSku0hA,1215,0.5937785130226985,Smoky Creek,3766694.196816065,08NJ162,1992,0.04645454544912685,0.0010000000474974509,0.2199999988079071,5.590000152587892,49.4658317565918,-117.5177764892578
generated_dem.AQEAAABWETaIi01dwGC3uUVhwkhA,1216,0.700813117029611,Five Mile Creek,45604596.60254611,08NJ168,1992,1.288519996404648,0.0,13.5,47.70000076293945,49.51853942871094,-117.21163940429688
generated_dem.AQEAAAAhJoiKVsZcwIUnzjPxo0hA,1217,15.370377630984876,Elk River,3597055842.749624,08NK001,1943,54.780130432999655,9.489999771118164,294.0,3550.0,49.28055953979492,-115.0986099243164
generated_dem.AQEAAAC_54UQd8RcwGxvLDJ-wEhA,1218,11.095205919002183,Elk River,3178611306.15837,08NK002,1977,126.07063876423572,1.3200000524520874,3910.0,3090.0,49.50347137451172,-115.07012939453124
generated_dem.AQEAAACCFh9aHMdcwNuPmspwm0hA,1219,0.734963946044445,,2227991.5690176976,08NK005,1995,75.57999989436223,12.699999809265135,1020.0,4450.0,49.21500015258789,-115.11055755615234
generated_dem.AQEAAABlo9aoRcNcwHtOOMPmp0hA,1220,12.097635854966938,Elk River,3567092908.3272095,08NK012,1969,63.691999969482424,7.900000095367432,317.0,3520.0,49.3116683959961,-115.05110931396484
generated_dem.AQEAAAASWzCnmrdcwIpJ_K3E7khA,1221,6.964234698039945,,1848329847.706249,08NK016,1977,45.96949385663114,0.6700000166893005,361.0,1840.0,49.86561965942383,-114.86868286132812
generated_dem.AQEAAABMnbzSdrdcwJMAMPxy8khA,1222,2.8750842639710754,Fording River,621063791.3914183,08NK018,1977,12.168925384976973,0.0,262.0,621.0,49.893959045410156,-114.86666107177734
generated_dem.AQEAAAC-SnvZD7dcwHAEedvk60hA,1223,0.9913971040514298,Grave Creek,82937744.83092543,08NK019,1977,9.108162807863813,0.059999998658895486,9.260000228881836,83.9000015258789,49.84333038330078,-114.86000061035156
generated_dem.AQEAAAD7YDK42rZcwCC3Q-lp3UhA,1224,2.577446900017094,Michel Creek,711455269.3755047,08NK020,1977,32.438285773141054,0.4099999964237213,502.0,637.0,49.73028182983398,-114.8566665649414
generated_dem.AQEAAACRd0vIgLhcwPfd7pG_GUlA,1225,1.582229930034373,Fording River,117954479.24270299,08NK021,1977,3.0506666759649916,0.0,13.800000190734865,104.0,50.20138931274414,-114.88249969482422
generated_dem.AQEAAAAddeaxVbVcwPuDsyEg8khA,1226,1.0578908449970186,Line Creek,137540335.20587772,08NK022,1977,3.3623166580994925,0.0,51.29999923706055,138.0,49.8914909362793,-114.83335876464844
generated_dem.AQEAAADk7lrfs7RcwJhfF49c2UhA,1227,3.0053620660328306,Michel Creek,687165907.1478914,08NK023,1977,24.8,1.0,124.0,nan,49.6986083984375,-114.82333374023438
generated_dem.AQEAAADZEkDRf7hcwIJvmj67GUlA,1228,1.4729933749767952,Fording River,117954479.24270299,08NK025,1975,3.0233333110809326,0.03999999910593033,25.0,96.3000030517578,50.20111083984375,-114.88249969482422
generated_dem.AQEAAABPOkAZC71cwBd9bUy7ykhA,1229,0.992627959989477,Hosmer Creek,6720209.215361892,08NK026,2019,0.1459189212402782,0.014000000432133676,0.8650000095367432,6.4000000953674325,49.58417129516602,-114.95388793945312
generated_dem.AQEAAADKrs0pFbtcwJqjQP_6MElA,1230,1.8105146989692003,Elk River,334625698.99869734,08NK027,1995,6.672142846243722,0.5540000200271606,75.0,334.0,50.38249969482422,-114.92194366455078
generated_dem.AQEAAACT2CrLFLdcwOrgaOCqFUlA,1231,1.0693419669987634,,5518.610122672098,08NK029,1994,0.4535000026226044,0.10100000351667404,1.950000047683716,43.0,50.16889190673828,-114.86083221435548
generated_dem.AQEAAACp3x3KpMZcwIZkWRTcpEhA,1232,12.183996626001317,Elk River,3595999467.560352,08NK030,2017,2.080749988555908,1.2769999504089355,4.019999980926514,nan,49.28805923461914,-115.10360717773438
generated_dem.AQEAAAAc_S3Wl_9dwK3gSoWXmkhA,1233,8.18910438194871,Ashnola River,1053798240.171138,08NL004,2018,7.790788741178916,1.0900000333786009,101.0,1050.0,49.2076301574707,-119.99352264404295
generated_dem.AQEAAAC7obQtRixewChZud3swEhA,1234,12.681519329024013,Tulameen River,1371129469.6061106,08NL008,1953,19.5142856325422,1.3899999856948853,160.0,1370.0,49.50833129882813,-120.6916732788086
generated_dem.AQEAAAA4fHfQ0fRdwPKQFTvboUhA,1235,2.6945841489941813,Keremeos Creek,150593277.89837998,08NL010,1970,0.7735714302176521,0.0820000022649765,2.7899999618530287,183.0,49.26443862915039,-119.8244400024414
generated_dem.AQEAAACzHtXoSTBewALk-F-2xUhA,1236,2.5851319279754534,Otter Creek,671507657.889105,08NL023,1984,3.258125003427267,0.10300000011920928,11.800000190734865,673.0,49.54555892944336,-120.75332641601562
generated_dem.AQEAAABgHihzMCFewF92V4-eukhA,1237,10.823263577010948,Tulameen River,1777451413.1088774,08NL024,2018,21.454611937501536,1.3400000333786009,176.0,1780.0,49.45771026611328,-120.51856994628906
generated_dem.AQEAAAAUfScuMwxewKALDiKesEhA,1238,1.4990538110141642,Smith Creek,126567870.9087309,08NL034,1986,0.4790454567833381,0.02199999988079071,6.139999866485598,127.0,49.37971878051758,-120.19055938720705
generated_dem.AQEAAAD1bULT0hBewCc5PJHbs0hA,1239,0.6312585630221292,Soukup Creek,21389822.330828737,08NL035,1979,0.040333333425223834,0.008000000379979609,0.2669999897480011,22.299999237060547,49.40499877929688,-120.26277923583984
generated_dem.AQEAAAClogI-dyRewIRrsYUnr0hA,1240,0.9561163110192865,Whipsaw Creek,186321795.30815125,08NL036,1998,1.0388235318310122,0.11299999803304672,7.110000133514402,185.0,49.36917114257813,-120.56971740722656
generated_dem.AQEAAADzifgrHRlewIQCQi1-y0hA,1241,2.891109995020088,Hayes Creek,571648575.9422644,08NL037,1979,0.02469230792485177,0.0,0.12999999523162842,16.100000381469727,49.5897216796875,-120.39250183105469
generated_dem.AQEAAADarQfBehVewL3EXV_Z1EhA,1243,1.2520946429576725,Siwash Creek,251493819.02996576,08NL039,2018,1.3492352936197731,0.10700000077486037,7.559999942779541,263.0,49.66281127929688,-120.33553314208984
generated_dem.AQEAAAAcOUJudehdwKV1mFL-hkhA,1244,0.9118134789750911,,79026.4407235126,08NL040,1974,0.009571428477231943,0.0020000000949949017,0.16099999845027926,15.300000190734865,49.05443954467773,-119.63278198242188
generated_dem.AQEAAAAnVmkyMxZewDpDsCvftkhA,1245,1.7116835279739462,Wolfe Creek,220217236.29042456,08NL041,1981,0.4937499997516473,0.10000000149011612,4.699999809265137,215.0,49.42778015136719,-120.34667205810548
generated_dem.AQEAAADq9CFHMRZewLd2tAfgtkhA,1246,2.1937119719805196,Wolfe Creek,220217236.29042456,08NL042,1981,0.8123750090599059,0.6610000133514404,1.190999984741211,nan,49.42832946777344,-120.34667205810548
generated_dem.AQEAAADYqTsU2vRdwNz8jPkjoUhA,1247,1.6195632290327922,Keremeos Creek,180457477.78674078,08NL045,2018,0.7003725457425211,0.1430000066757202,3.900000095367432,181.0,49.2588996887207,-119.82579040527344
generated_dem.AQEAAAD9IKe8ESBewOHzbwkT4khA,1248,0.837471955048386,,61211.52570597703,08NL046,1982,2.0505000352859497,1.4830000400543213,2.2660000324249268,nan,49.76667022705078,-120.5
generated_dem.AQEAAABRscfKYwRewImW5p2drkhA,1249,1.6997149660019204,Hedley Creek,389124417.6568833,08NL050,2018,2.573127676831915,0.2169999927282333,27.70000076293945,388.0,49.36418914794922,-120.06874084472656
generated_dem.AQEAAAC3juuL9hFewGVUp3B12EhA,1250,0.7648217650130391,Hayes Creek,43034229.07746451,08NL052,1986,0.8740000128746033,0.3799999952316284,1.2009999752044678,nan,49.69110870361328,-120.28028106689452
generated_dem.AQEAAADjUeMLviZewHiRxdo410hA,1251,0.8259487510076724,Allison Creek,70788012.31348708,08NL057,1979,0.0,0.0,0.0,76.0999984741211,49.68111038208008,-120.6050033569336
generated_dem.AQEAAABwMPwpczBewDHc3D9mxkhA,1253,2.341050803021062,Otter Creek,670931971.008406,08NL059,1984,0.8781428592545646,0.5080000162124634,1.2139999866485596,nan,49.55083084106445,-120.75556182861328
generated_dem.AQEAAAAZnHdSVTFewObvPsRP4khA,1254,2.6752132439869456,Otter Creek,407274919.8456997,08NL060,1982,0.9444999918341636,0.0,8.710000038146973,409.0,49.76805877685547,-120.77082824707031
generated_dem.AQEAAAB_XwA6PDNewO6dLBAYxUhA,1255,2.35037616698537,Tulameen River,614523874.830189,08NL067,1975,17.550000190734867,1.190000057220459,207.0,619.0,49.54056167602539,-120.8000030517578
generated_dem.AQEAAAC39HfVFCVewM_Tz4emjEhA,1256,7.857730432995595,Pasayten River,567113056.815506,08NL069,2019,7.622000034819258,1.190000057220459,37.599998474121094,566.0,49.09893035888672,-120.5793685913086
generated_dem.AQEAAAC4RwQdDCtewNHfn-APjEhA,1257,5.688414169999305,Similkameen River,406950016.50642353,08NL070,2019,6.835627429625567,0.8849999904632568,37.599998474121094,408.0,49.09410095214844,-120.67254638671876
generated_dem.AQEAAADHbLyApj5ewH4gYkubu0hA,1258,1.4898999290307984,Tulameen River,253494636.34714398,08NL071,2018,5.766679975986482,0.3389999866485596,46.20000076293945,253.0,49.46567916870117,-120.97891235351562
generated_dem.AQEAAAAPVYTdaDVewMHB1FLdjkhA,1259,1.2262289490317926,Similkameen River,64019477.88664801,08NL075,1980,1.3700000047683716,0.07400000095367433,11.600000381469727,nan,49.116111755371094,-120.83528137207031
generated_dem.AQEAAAB9Wct-bAJewItGXbz2kEhA,1260,8.534718137001619,Ewart Creek,251369858.63320595,08NL076,2018,1.636400008201599,0.13699999451637268,13.100000381469727,nan,49.13249969482422,-120.03781127929688
generated_dem.AQEAAADqW1jKIeVdwGsKzFnLq0hA,1261,16.77066230098717,Okanagan River,6664405010.23062,08NM002,2019,15.6199266582454,7.449999809265138,16.5,6720.0,49.34204864501953,-119.58040618896484
generated_dem.AQEAAACbUUwOuuBdwEbj5tqr9khA,1262,1.2802532829809934,Lambly Creek,243574038.77785403,08NM003,1974,1.5536000132560732,0.017999999225139618,22.200000762939453,272.0,49.92778015136719,-119.51055908203124
generated_dem.AQEAAACZvCzm-tldwGqeOo5TBklA,1263,1.0062625849968754,Vernon Creek,138270614.98244548,08NM009,1986,0.492941175970961,0.06700000166893005,4.960000038146973,151.0,50.0494384765625,-119.4055633544922
generated_dem.AQEAAACKafp6S9VdwKMd4ft160hA,1264,0.8925791759975255,Hydraulic Creek,68839069.57120498,08NM010,1981,0.1663999989628792,0.0,2.0699999332427983,89.5999984741211,49.84056091308594,-119.3324966430664
generated_dem.AQEAAAA3_9UB1ctdwMSwCm5A5EhA,1265,0.6832961640320718,Hydraulic Creek,19440994.065743886,08NM011,1986,0.419124998152256,0.0,1.5,nan,49.78361129760742,-119.18444061279295
generated_dem.AQEAAABZDLl6V95dwJunfAB5oUhA,1266,1.2956770499586128,Vaseux Creek,255004970.56990954,08NM015,1982,1.4090952419099354,0.19099999964237213,20.299999237060547,255.0,49.2622184753418,-119.4741668701172
generated_dem.AQEAAAAN3ZvIlNVdwHloxykU7UhA,1267,2.832179576973431,Mission Creek,616739394.5777526,08NM016,1945,5.240000009536743,0.5379999876022339,48.4000015258789,622.0,49.85221862792969,-119.33721923828124
generated_dem.AQEAAAAWdd6tac1dwBKtxia6JklA,1268,0.6829494999838062,B.X. Creek,52499796.548863284,08NM020,1998,0.29847368539163943,0.0040000001899898035,1.9900000095367432,55.70000076293945,50.30083084106445,-119.20832824707031
generated_dem.AQEAAADN1gHdpc9dwB5HVQ6LBUlA,1269,0.8030356540111825,Vernon Creek,66527966.48318227,08NM022,1995,0.4537777823430521,0.03799999877810478,3.5299999713897705,62.4000015258789,50.04306030273438,-119.24305725097656
generated_dem.AQEAAADt9ae6a91dwE-JVrSa5UhA,1270,0.8807177109993063,Bellevue Creek,72281965.61077307,08NM035,1985,0.39011764789328857,0.0010000000474974509,3.220000028610228,73.30000305175781,49.79389190673828,-119.46083068847656
generated_dem.AQEAAACMlzRnGfBdwPkxG6G1tkhA,1271,0.8441009540110826,Shatford Creek,101119252.5865841,08NM037,2018,0.3867254901458235,0.039000000804662704,6.539999961853027,101.0,49.42745971679688,-119.75154876708984
generated_dem.AQEAAACHmnSdXvJdwCS3Bc-t6UhA,1272,1.0846288300235756,Trépanier Creek,174042005.16594112,08NM041,2008,0.8655666639407475,0.1850000023841858,15.399999618530273,182.0,49.82582092285156,-119.78701782226562
generated_dem.AQEAAABQTJrj9dxdwGvwbeOXHUlA,1273,1.2784586129710078,Whiteman Creek,203044744.17872092,08NM046,1966,0.809499979019165,0.014000000432133676,2.859999895095825,197.0,50.23083114624024,-119.45249938964844
generated_dem.AQEAAAAGTJ66a9VdwOn3nyrWDklA,1274,0.7242415539803915,Oyama Creek,42838008.361290805,08NM048,1986,0.22421428774084365,0.024000000208616257,1.2599999904632568,44.0,50.11582946777344,-119.334716796875
generated_dem.AQEAAABIzZvmZOddwEaSETHUv0hA,1275,15.935950921033509,Okanagan River,5933309857.387679,08NM050,2019,14.496233666054554,4.860000133514403,66.30000305175781,5980.0,49.49851989746094,-119.6153564453125
generated_dem.AQEAAACwDWgrx9pdwDsBnsuM8khA,1276,1.1624628530116752,Mill Creek,211445218.07317472,08NM053,1995,0.5583928562700748,0.10599999874830246,3.0299999713897705,221.0,49.89471817016602,-119.41832733154295
generated_dem.AQEAAACtUxW1vOldwCkQHdKN60hA,1277,0.9772562959697098,Powers Creek,136550118.0505175,08NM059,1986,0.6298888822396597,0.012000000104308128,7.070000171661378,139.0,49.8408317565918,-119.6513900756836
generated_dem.AQEAAAABRO_EFNFdwET_0SWGHklA,1278,2.0278865310247056,Vernon Creek,575049944.7273093,08NM065,2018,0.8961515130305832,0.14800000190734866,5.460000038146973,569.0,50.23846817016602,-119.2668914794922
generated_dem.AQEAAAB3VMAzfdhdwGvpkvALDklA,1279,1.0690915449522436,Vernon Creek,204826903.22078833,08NM066,1970,0.3622727231545882,0.06400000303983687,0.3869999945163727,nan,50.109718322753906,-119.38249969482422
generated_dem.AQEAAABy0V63J9ldwN68BrdU_khA,1280,0.7155493100290187,,8054161.047348024,08NM067,1978,1.8580000003178916,1.5269999504089355,2.5969998836517334,nan,49.984718322753906,-119.39639282226562
generated_dem.AQEAAACg766AMOddwDdxUbFawEhA,1281,14.758329445961863,Okanagan River,5933002147.2785635,08NM071,1974,1.7662600016593932,1.0729999542236328,2.4570000171661377,nan,49.501670837402344,-119.61083221435548
generated_dem.AQEAAAD6AVmZ-t9dwJTM9pAM8UhA,1282,1.2496840810053982,Mill Creek,222075565.04630417,08NM083,2018,1.6318596434174923,1.1929999589920044,2.4489998817443848,nan,49.886131286621094,-119.4996566772461
generated_dem.AQEAAAA9uTTr3eRdwCITtsDatkhA,1283,0.6618147129775025,Gillies Creek,16567678.191913445,08NM084,2019,2.44935000538826,2.3229999542236333,2.8050000667572017,nan,49.42641830444336,-119.57508087158205
generated_dem.AQEAAABToEdzQeRdwF65FuGxjkhA,1284,18.638412714994047,Okanagan River,7516118510.890483,08NM085,2017,17.220791628791225,6.769999980926514,104.0,7540.0,49.11462020874024,-119.566650390625
generated_dem.AQEAAAC3VMQ6bN1dwC0gOFeig0hA,1285,19.68602318497142,Okanagan River,7793297187.161475,08NM113,2003,277.62899897648737,277.04000854492193,278.14999389648443,nan,49.02861022949219,-119.46028137207031
generated_dem.AQEAAAC5tIT2dtpdwGi6QS5d8EhA,1286,2.6254361259634607,Mission Creek,776119555.6751179,08NM116,2017,5.9051111450901725,0.2440000027418137,80.80000305175781,795.0,49.8779296875,-119.41346740722656
generated_dem.AQEAAADx1z7GF9ldwJO3R2KO9UhA,1287,1.5058705429546535,Mill Creek,164086375.41184336,08NM117,1974,0.4017500132322312,0.04800000041723251,6.170000076293945,162.0,49.91806030273438,-119.39193725585938
generated_dem.AQEAAADJAGwaXeVdwOL1XlGRv0hA,1288,1.1150768980151042,Penticton Creek,179061680.7030748,08NM118,1971,0.6505000218749046,0.010999999940395357,17.299999237060547,177.0,49.49639129638672,-119.58389282226562
generated_dem.AQEAAADoHARpG81dwHQQXRg1OUlA,1289,1.014318033005111,Deep Creek,115653483.3680352,08NM119,1982,0.21444444523917305,0.04699999839067458,3.619999885559082,135.0,50.44610977172852,-119.20443725585938
generated_dem.AQEAAABEcs9GsNFdwDPTTrGQI0lA,1290,0.9376412709825672,B.X. Creek,127170381.8911689,08NM123,1977,0.2583846174753629,0.023000000044703484,1.149999976158142,120.0,50.2783317565918,-119.2750015258789
generated_dem.AQEAAABGAs7R8cRdwNrmY8rJH0lA,1291,0.8157096109935082,Coldstream Creek,65316538.00011608,08NM124,1979,0.21100000062814125,0.0,1.190000057220459,61.9000015258789,50.24861145019531,-119.0749969482422
generated_dem.AQEAAAD2sVdf6tBdwAFZX4-PJUlA,1292,0.8965342679875903,B.X. Creek,119232374.36874612,08NM125,1979,0.4830000028014183,0.3050000071525574,0.8050000071525574,nan,50.29306030273438,-119.2624969482422
generated_dem.AQEAAAA02EEWY8hdwOT6ZZoq7khA,1293,0.7759898719959892,Joe Rich Creek,44163032.736150585,08NM129,1986,0.21790476178839094,0.035999998450279236,1.2200000286102295,44.79999923706055,49.86000061035156,-119.13082885742188
generated_dem.AQEAAABAZBCmyOVdwLbWFwltj0hA,1294,0.6777107219677418,Testalinden Creek,13023071.36344044,08NM130,1966,0.009999999776482582,0.0,0.07400000095367433,13.0,49.12028121948242,-119.59027862548828
generated_dem.AQEAAADTSl7zw_ldwEqjvVJ6z0hA,1295,0.6522262420039624,,117196.47615356135,08NM133,1985,0.13611111024187672,0.0130000002682209,0.8500000238418579,46.9000015258789,49.62083053588867,-119.90277862548828
generated_dem.AQEAAAC03w17twBewO95enwt20hA,1296,0.5748966910177842,Camp Creek,35433558.31693252,08NM134,2019,0.14705769244868022,0.017999999225139618,0.4769999980926514,34.59999847412109,49.71234130859375,-120.01116943359376
generated_dem.AQEAAAAevxoUC-ZdwH70WsRIvUhA,1297,1.0441471940139309,Ellis Creek,162125780.8713083,08NM135,1979,0.4221666678786278,0.016000000759959214,3.0899999141693115,158.0,49.47888946533203,-119.5944366455078
generated_dem.AQEAAABLV6Fii9FdwHiirxYb70hA,1298,1.0282296129735187,Daves Creek,31262267.874321125,08NM137,1985,0.11647368340115798,0.0010000000474974509,0.6539999842643738,31.10000038146973,49.86806106567383,-119.274169921875
generated_dem.AQEAAADh2qIvsepdwMOtwjMPCUlA,1299,0.73419390397612,Terrace Creek,31954954.787938006,08NM138,1994,0.2798888887520189,0.0040000001899898035,0.6460000276565552,31.29999923706055,50.07083129882813,-119.66667175292969
generated_dem.AQEAAADVLu9vBexdwDILNnNdCUlA,1300,0.7241512280306779,Esperon Creek,15560210.678551165,08NM139,1981,0.15906666616598766,0.009999999776482582,1.6100000143051147,13.0,50.07332992553711,-119.68778228759766
generated_dem.AQEAAAAkcm7RMfNdwNJnUelx4EhA,1301,0.9885208359919488,,26262834.686520837,08NM140,1982,0.3763333376910951,0.02199999988079071,1.5399999618530271,122.0,49.75360870361328,-119.7994384765625
